idAmazon,idGoogleBase,title,Googlename,class
b000h14rqk,http://www.google.com/base/feeds/snippets/18177463782265275234,quicken 2007 premier,intuit quicken premier 2007 software for windows tax & finance software,matching
b000h14rqk,http://www.google.com/base/feeds/snippets/10090208868795399315,quicken 2007 premier,quicken 2007 premier win cd,matching
b000ffsgga,http://www.google.com/base/feeds/snippets/9487354196638610375,route 66 mobile 7 - usa/cdn for windows mobile 5,route 66 mobile 7 - usa/cdn for windows mobile 5 (usa-7100-wms),matching
b000e8jlda,http://www.google.com/base/feeds/snippets/14794198635011271295,adobe premiere pro 2.0,adobe premiere pro 2.0 software professional editing software,matching
b000fzxiou,http://www.google.com/base/feeds/snippets/12642359421626863460,geometry (win/mac) (jewel case),geometry (win/mac) (jewel case) (10158),matching
b0002h6x34,http://www.google.com/base/feeds/snippets/4823291609006887387,reader rabbit preschool,reader rabbit preschool,matching
b0001gjc52,http://www.google.com/base/feeds/snippets/13642535173107321529,cross stitch design studio (jewel case),cross stitch design studio (jewel case) (8006),matching
b000bcgfe2,http://www.google.com/base/feeds/snippets/6801077797933253662,spy sweeper [lb],webroot software inc 66210 - spy sweeper (mass merchant) (win 98 me 2000 xp),matching
b000e8jl7q,http://www.google.com/base/feeds/snippets/4682448981783641744,adobe after effects 7.0 professional (mac),adobe after effects professional 7.0 software effects software,matching
b000lu89xy,http://www.google.com/base/feeds/snippets/13831527178214062853,transfer my dvd,transfer my dvd avanquest usa,matching
b000gknmd6,http://www.google.com/base/feeds/snippets/1088964682231544841,tlc zoombinis 3rd grade lrng sys 2007 sb cs by riverdeep ( 10548 ),encore software 10548 - encore tlc zoombinis 3rd grade learning system 2007 - complete product - educational - 1 user - complete product - standard - pc mac,matching
b000qtu1ay,http://www.google.com/base/feeds/snippets/18391195855196917401,portfolio media kit be syst recovery 7.0 win small business ed,symantec 11859201 be sys recovery 7.0 win sbs ed media cd m/l,matching
b000he35ss,http://www.google.com/base/feeds/snippets/11153480872220659485,mcafee internet security suite 2007 - 3 users,mcafee internet security suite 2007 3-user (pc),matching
b000exs488,http://www.google.com/base/feeds/snippets/11143055459495586546,jumpstart advanced 1st grade v2.0,jumpstart advanced 1st grade knowledge adventure,matching
b000egwc42,http://www.google.com/base/feeds/snippets/18427221955987040627,microsoft office & windows training,microsoft office and windows training (win 98 me nt 2000 xp),matching
b000q1n7du,http://www.google.com/base/feeds/snippets/10720887667449998069,middle school success deluxe 2008,middle school success deluxe 2008 (pc/mac) topics,matching
b000ndibnc,http://www.google.com/base/feeds/snippets/16406760233183606059,adobe creative suite cs3 design standard upsell [mac],adobe cs3 design standard upsell,matching
b000cqnjim,http://www.google.com/base/feeds/snippets/10662427062723563235,is3 stopzilla 4.0 [stop spyware pop-ups id theft],stopzilla! 4.0 (pc) roxio,matching
b000h5j4ka,http://www.google.com/base/feeds/snippets/11343247749866294908,pc vegas dvd,vegas + dvd sony,matching
b000e15nhk,http://www.google.com/base/feeds/snippets/11343247749866294908,sony vegas 6 + dvd [old version],vegas + dvd sony,matching
b000fzz73u,http://www.google.com/base/feeds/snippets/11404711258824251475,the universe (win/mac) (jewel case),elementary school space - the universe (pc/mac) fogware,matching
b000hkpb3e,http://www.google.com/base/feeds/snippets/11022538834870557563,zonealarm internet security suite,zonealarm internet security suite 2007 (pc) zonelabs,matching
b000k7ving,http://www.google.com/base/feeds/snippets/13468530879861986847,ringtone media studio 2,ringtone media studio (pc) avanquest,matching
b000ga99ry,http://www.google.com/base/feeds/snippets/13264093951540339583,print workshop 2007,print workshop 2007 (pc) valusoft,matching
b000epcfz4,http://www.google.com/base/feeds/snippets/13118744398423334173,perfect attorney premium,perfect attorney premium (pc) cosmi,matching
b000o39u3g,http://www.google.com/base/feeds/snippets/13023052343955574084,adventure workshop 1st-3rd grade 8th edition,adventure workshop 1st-3rd grade. 8th edition (pc) encore,matching
b000hlv6mi,http://www.google.com/base/feeds/snippets/10688959294324458483,fun for kids: preschool - kindergarten featuring disney,fun for kids featuring disney - preschool to kindergarten topics,matching
b0000afu4e,http://www.google.com/base/feeds/snippets/10376000923691891679,national geographic photo gallery (jewel case),national geographic photo gallery topics,matching
b000jgw9ae,http://www.google.com/base/feeds/snippets/10471177135649344162,sony psp media manager,sony media manager for psp (98598),matching
b000hlr9my,http://www.google.com/base/feeds/snippets/18368153783802816439,adobe premiere elements 3.0 [lb],adobe premiere elements 3.0,matching
b000hlr9my,http://www.google.com/base/feeds/snippets/2255189038262879768,adobe premiere elements 3.0 [lb],adobe premiere elements 3 video editing software for windows consumer video editing software,matching
b000fzz730,http://www.google.com/base/feeds/snippets/10105070429318394420,english - literature basics (win/mac) (jewel case),elementary school english - literature basics (pc/mac) fogware,matching
b000r1g844,http://www.google.com/base/feeds/snippets/13637950682292849732,riverdeep arthur's kindergarten,tlc arthur's kindergarten learning system (pc) encore,matching
b000exq2cs,http://www.google.com/base/feeds/snippets/9463842250533836611,jumpstart advanced 3rd grade v2.0,jumpstart advanced 3rd grade (pc/mac) knowledge adventure,matching
b000ozjtoo,http://www.google.com/base/feeds/snippets/13637950682292849732,tlc arthur's kindergarten learning system 2008,tlc arthur's kindergarten learning system (pc) encore,matching
b000099sie,http://www.google.com/base/feeds/snippets/12471937113581397461,cosmi talking math & more for kids (windows),cosmi talking math for kids,matching
b0001wn0li,http://www.google.com/base/feeds/snippets/18379653518269884966,microsoft powerpoint 2004 upgrade (mac),microsoft powerpoint mac 2004 version upgrade,matching
b000j6dues,http://www.google.com/base/feeds/snippets/12495037922890432173,readiris pro 11 corporate edition,readiris pro 11 corporate edition for pc,matching
b0006ni698,http://www.google.com/base/feeds/snippets/11865417944403325412,magellan mapsend lakes (usa south),magellan mapsend lakes usa south,matching
b000he4riu,http://www.google.com/base/feeds/snippets/12068923163500219493,mcafee virusscan plus 2007,mcafee virusscan plus 2007 (pc),matching
b00070ouja,http://www.google.com/base/feeds/snippets/13771177133224281760,reel deal casino championship edition,reel deal casino championship edition (win 98 me nt 2000 xp),matching
b000eplmpi,http://www.google.com/base/feeds/snippets/13683578637114771147,printmaster gold v 17.0,printmaster gold v 17.0 (win 98 me 2000 xp),matching
b000nknb62,http://www.google.com/base/feeds/snippets/13773294714940805969,pc cillin internet sec 2007 lics large box 3u,pc-cillin internet security 2007 3-user (win me 2000 xp),matching
b000aa8796,http://www.google.com/base/feeds/snippets/13804410937823415271,aquarium 3-in-one collection (win/mac),aquarium 3-in-one limited edition (win 95 98 me 2000 xp/mac 10.1 or higher),matching
b00009m8ur,http://www.google.com/base/feeds/snippets/13743628234242373469,cute ftp,cute ftp (win 95 98 me nt 2000 xp),matching
b000frttvy,http://www.google.com/base/feeds/snippets/10497976503252074561,kaspersky anti-virus 6.0,kaspersky anti-virus 6.0 (pc),matching
b0007d8r5k,http://www.google.com/base/feeds/snippets/13775362651326388438,restricted area,restricted area (win 98 me 2000 xp),matching
b000e8jlbw,http://www.google.com/base/feeds/snippets/3597076779822744306,adobe production studio premium,adobe production studio premium software suite video software bundles,matching
b000fzxisg,http://www.google.com/base/feeds/snippets/13727078323480476968,merriam-webster's dictionary (win/mac) (jewel case),merriam-webster english dictionary (win 2000 xp/mac 10.3.8 or later),matching
b000fzxisg,http://www.google.com/base/feeds/snippets/10282477376383378142,merriam-webster's dictionary (win/mac) (jewel case),merriam-webster's dictionary (win/mac) (jewel case) (10462),matching
b0008ews6w,http://www.google.com/base/feeds/snippets/11041238021562109147,instant immersion japanese 2.0,instant immersion japanese 2.0,matching
b000exw510,http://www.google.com/base/feeds/snippets/9551528510942983552,jumpstart advanced 2nd grade v2.0,jumpstart advanced 2nd grade (pc/mac) knowledge adventure,matching
b000fzz76m,http://www.google.com/base/feeds/snippets/9505595690175506725,world history (win/mac) (jewel case),high school - world history (pc/mac) fogware,matching
b00062ak2k,http://www.google.com/base/feeds/snippets/18376072611700638452,quickbooks premier non-profit edition 2005,intuit inc 284216 qckbks prem nonprofit ed 2005,matching
b000eqazb4,http://www.google.com/base/feeds/snippets/12965745281480952652,cosmi rom07524 print perfect business cards dvd,print perfect business cards dvd (pc) cosmi,matching
b000kmehha,http://www.google.com/base/feeds/snippets/11463298814554093369,podmaxx '07,podmaxx '07 eb carlson,matching
b000ndibws,http://www.google.com/base/feeds/snippets/9484979283744840884,adobe creative suite cs3 web premium upsell [mac],adobe cs3 web premium upsell,matching
b000hlp64w,http://www.google.com/base/feeds/snippets/11554840496283672285,human body 360,human body 360 megasystems,matching
b000bddf08,http://www.google.com/base/feeds/snippets/11443016597547288676,web radio recorder,magix webradio recorder (pc) magix entertainment,matching
b000evo8h6,http://www.google.com/base/feeds/snippets/18368735287693525011,student home learning system for pc/mac,student home learning system,matching
b000lv6pyi,http://www.google.com/base/feeds/snippets/18367889369421729693,3mds network operations manager diy annual subscptn 101 500u,3mds network operations managerdiy annual subscptn 101 500u,matching
b00005ld1r,http://www.google.com/base/feeds/snippets/18367097829354438075,model web publisher 3.5.2 .,computer associates mdlweb99000352 model web publisher 3.52,matching
b0006g2vk0,http://www.google.com/base/feeds/snippets/18365507478568694929,microsoft licenses word olp c (05903871),microsoft 059-03871 molpc word sa,matching
b000gkli0a,http://www.google.com/base/feeds/snippets/6426816868919758079,hoyle card games 2007,encore software 10566 - encore hoyle card games 2005 - complete product - sports game - 1 user - complete product - standard - pc,matching
b000fbgapi,http://www.google.com/base/feeds/snippets/18364140307508478752,ca arcserve bkup protection suite exch r11.5 upgrade prod only,arcserve bkup protection suite exch r11.5 upg-v prod only,matching
b000qgixde,http://www.google.com/base/feeds/snippets/18360307000127444765,the guild 2 - pirates of the seas,guild 2: pirates of the seas,matching
b000oziaz8,http://www.google.com/base/feeds/snippets/15207825953028155236,child safe 3-pc,webroot software inc 28310 - child safe 3-pc - win 2000 xp vista,matching
b00008mnxr,http://www.google.com/base/feeds/snippets/13582930230756997101,microsoft windows server 2003 client additional license for devices - 5 pack,microsoft windows server 2003 client additional license for devices - 5 pack (823930),matching
b000fnevhk,http://www.google.com/base/feeds/snippets/18358728426530670777,cell phone software solution,datapilot universal pro kit (win 2000 xp vista/mac 10.3.8 or later),matching
b000kg86b4,http://www.google.com/base/feeds/snippets/18360175926672582960,mediapilot kit,mediapilot kit,matching
b00097iaym,http://www.google.com/base/feeds/snippets/18354270349835110075,upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package - 1 server for windows and mac,matching
b000ivfciq,http://www.google.com/base/feeds/snippets/18355044473505180786,sudoku puzzle addict: unlimited edition,sudoku puzzle addict: unlimited edition (win 98 me 2000 xp) from global software publ na,matching
b000ivfciq,http://www.google.com/base/feeds/snippets/12151689484559213261,sudoku puzzle addict: unlimited edition,global software a2960jcw - sudoku puzzle addict: unlimited edition - win 98 me 2000 xp,matching
b000jx1kma,http://www.google.com/base/feeds/snippets/18356272944058818376,aircraft power pack for ms flight simulator,red mile entertainment 124 - aircraft power pack for ms flight simulator - win 98 me nt 2000 xp,matching
b000a6na6a,http://www.google.com/base/feeds/snippets/18355630027419003625,winway resume deluxe 11.0 network 10,nova development rgw-n10 winway resume deluxe 11.0,matching
b000a3ky4e,http://www.google.com/base/feeds/snippets/18356638685856745200,researchsoft endnote 9 student edition for students [old version],isi researchsoft 5229 endnote 9 academic (schools faculty & non-academics),matching
